datetime,portfolio_value,cash,positions,return
2024-01-01 00:00:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",
2024-01-02 00:00:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2024-01-03 00:00:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2024-01-04 00:00:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2024-01-05 00:00:00-05:00,99436.00541434804,149097.60866295686,"[{'asset': USD, 'quantity': 149097.60866295686}, {'asset': LTC, 'quantity': -751.9927808693037}]",-0.0056399458565196126
2024-01-06 00:00:00-05:00,100639.89415986284,224154.39243037056,"[{'asset': USD, 'quantity': 224154.39243037056}, {'asset': LTC, 'quantity': -1880.8359718365723}]",0.012107171245447912
2024-01-07 00:00:00-05:00,106240.93338588052,336845.99081758974,"[{'asset': USD, 'quantity': 336845.99081758974}, {'asset': LTC, 'quantity': -3587.5086719307596}]",0.055654263875920096
2024-01-08 00:00:00-05:00,93792.27829428078,336845.99081758974,"[{'asset': USD, 'quantity': 336845.99081758974}, {'asset': LTC, 'quantity': -3587.5086719307596}]",-0.11717381140077754
2024-01-09 00:00:00-05:00,96482.90979822885,336845.99081758974,"[{'asset': USD, 'quantity': 336845.99081758974}, {'asset': LTC, 'quantity': -3587.5086719307596}]",0.02868713238317966
2024-01-10 00:00:00-05:00,85505.13326212071,336845.99081758974,"[{'asset': USD, 'quantity': 336845.99081758974}, {'asset': LTC, 'quantity': -3587.5086719307596}]",-0.11377949275229737
2024-01-11 00:00:00-05:00,78832.3671323295,336845.99081758974,"[{'asset': USD, 'quantity': 336845.99081758974}, {'asset': LTC, 'quantity': -3587.5086719307596}]",-0.07803936296240221
2024-01-12 00:00:00-05:00,75352.48372055666,336845.99081758974,"[{'asset': USD, 'quantity': 336845.99081758974}, {'asset': LTC, 'quantity': -3587.5086719307596}]",-0.044142825318583157
2024-01-13 00:00:00-05:00,79053.09390834373,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.04911065972968731
2024-01-14 00:00:00-05:00,73784.82076343973,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.06664221328278663
2024-01-15 00:00:00-05:00,72398.43309372815,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.018789605441428825
2024-01-16 00:00:00-05:00,73114.73338974582,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.009893864623980564
2024-01-17 00:00:00-05:00,73114.73338974582,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.0
2024-01-18 00:00:00-05:00,69879.82882708547,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.0442442229176484
2024-01-19 00:00:00-05:00,77227.68347655682,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.10514986617459088
2024-01-20 00:00:00-05:00,77458.74808817543,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.002991992006192268
2024-01-21 00:00:00-05:00,78313.68715116422,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.011037346769606549
2024-01-22 00:00:00-05:00,68239.27008459345,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.12864184324669503
2024-01-23 00:00:00-05:00,63941.46830848756,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.06298135620117384
2024-01-24 00:00:00-05:00,65374.068900522805,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.022404874800866725
2024-01-25 00:00:00-05:00,64033.894153134956,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.02050009690275123
2024-01-26 00:00:00-05:00,67569.18271089948,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.05520964490008984
2024-01-27 00:00:00-05:00,70018.46759405662,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.036248549780994344
2024-01-28 00:00:00-05:00,70665.4485065887,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.009240146703624719
2024-01-29 00:00:00-05:00,70896.51311820728,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.003269838605737263
2024-01-30 00:00:00-05:00,68701.39930783064,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.030962225274981936
2024-01-31 00:00:00-05:00,66875.9888760437,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.026570207451056538
2024-02-01 00:00:00-05:00,68678.29284666877,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.02694994124072969
2024-02-02 00:00:00-05:00,69926.0417494092,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.018168024437155816
2024-02-03 00:00:00-05:00,71728.34572003421,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.025774431464086645
2024-02-04 00:00:00-05:00,67407.43748276649,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.06023989810294572
2024-02-05 00:00:00-05:00,68955.57038061108,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.0229667964791036
2024-02-06 00:00:00-05:00,70411.27743380822,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.021110797070666543
2024-02-07 00:00:00-05:00,71220.00357447332,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.011485747314062822
2024-02-08 00:00:00-05:00,75702.65703987412,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.0629409328899202
2024-02-09 00:00:00-05:00,75956.82811265456,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.0033574920976231493
2024-02-10 00:00:00-05:00,76349.63795240613,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.005171488192858398
2024-02-11 00:00:00-05:00,78082.62253954561,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.022698006612942523
2024-02-12 00:00:00-05:00,81109.56895174924,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.03876594194400429
2024-02-13 00:00:00-05:00,72282.90078791886,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.10882400532890546
2024-02-14 00:00:00-05:00,74131.41768086763,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.02557336344832639
2024-02-15 00:00:00-05:00,74015.88537505834,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.0015584796490288877
2024-02-16 00:00:00-05:00,75910.6151903308,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.025598961704928147
2024-02-17 00:00:00-05:00,74454.90813713367,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",-0.01917659407116179
2024-02-18 00:00:00-05:00,76280.3185689206,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.024516992599397547
2024-02-19 00:00:00-05:00,77458.74808817543,-87290.31999588376,"[{'asset': USD, 'quantity': -87290.31999588376}, {'asset': LTC, 'quantity': 2310.6461161859634}]",0.015448670657950858
